co_seq_curso,no_curso,qt_carga_horaria_total,co_seq_orgao,sg_orgao,no_orgao,no_formato,no_nivel,no_modalidade,ds_imagem,status,status_ordem,rank,metadata_coleta,id,titulo,descricao,carga_horaria,categoria,publico_alvo,palavras_chave,link,vagas,numero_vagas,qt_vagas,vagas_disponiveis,inicio_inscricao,fim_inscricao,data_inicio,data_fim,modalidade,tipo_curso,nivel,area_tematica,instituicao,coordenador,tutores,certificacao,pre_requisitos,objetivos,metodologia,avaliacao,bibliografia
46872,Introdução à Biossegurança Aplicada a Laboratórios,40,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/46872_180.jpg,com oferta aberta,1,1,"{'timestamp_coleta': '2025-07-27T20:25:00.051756', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47050,Introdução à epidemiologia clínica,20,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/47050_180.jpg,com oferta aberta,1,1,"{'timestamp_coleta': '2025-07-27T20:25:00.051778', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46826,Introdução ao Diagnóstico Laboratorial de Tuberculose e outras Micobacterioses,30,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/46826_180.jpg,com oferta aberta,1,1,"{'timestamp_coleta': '2025-07-27T20:25:00.051787', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46744,Introdução à Política de Atenção Integral à Saúde de Adolescentes em conflito com a Lei (PNAISARI),15,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/46744_180.jpg,com oferta aberta,1,1,"{'timestamp_coleta': '2025-07-27T20:25:00.051796', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44662,Introdução à Regulação no SUS,45,17,UFPE,Universidade Federal de Pernambuco,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/44662_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:25:00.051804', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46785,Introdução às ferramentas de Administração Estratégica e de Planejamento para Gestores de Serviços de Reabilitação,30,12,UFMA,Universidade Federal do Maranhão,Ensino a Distância,Extensão,Atualização,https://ppuview.unasus.gov.br/arouca_imagens/46785_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:25:00.051812', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44608,Introdução à urgência e emergência na Atenção Básica,15,17,UFPE,Universidade Federal de Pernambuco,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/44608_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:25:00.051820', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46784,Investigação de Surtos e Epidemias,45,9,UFPEL,Universidade Federal de Pelotas,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/46784_180.jpg,com oferta aberta,1,1,"{'timestamp_coleta': '2025-07-27T20:25:00.051828', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6219,Judicialização da Saúde em Atenção Domiciliar,30,3,UERJ,Universidade do Estado do Rio de Janeiro,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/6219_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:25:00.051836', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46719,Juventudes e Participação Social,15,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/46719_180.jpg,com oferta aberta,1,1,"{'timestamp_coleta': '2025-07-27T20:25:00.051845', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44554,Licitação e Contratos Administrativos,45,12,UFMA,Universidade Federal do Maranhão,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/44554_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:25:00.051853', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46672,Liderança e Gestão de Conflito,10,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/46672_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:25:00.051861', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47060,Linha de Cuidado para a Atenção Integral a Crianças e Adolescentes em Situação de Violência Sexual,60,5,UFSC,Universidade Federal de Santa Catarina,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/47060_180.jpg,com oferta aberta,1,1,"{'timestamp_coleta': '2025-07-27T20:25:00.051869', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46485,Linha de cuidados para atenção Integral à saúde da pessoa idosa,20,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/46485_180.jpg,com oferta aberta,1,1,"{'timestamp_coleta': '2025-07-27T20:25:00.051877', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46678,LOINC - Logical Observation Identifiers Names and Codes,10,237,UFG,Universidade Federal de Goiás,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/46678_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:25:00.051885', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45057,Malária na Atenção Básica,60,1,UFMG,Universidade Federal de Minas Gerais,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/45057_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:25:00.051893', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46483,Malária na Atenção Primária à Saúde,60,1,UFMG,Universidade Federal de Minas Gerais,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/46483_180.jpg,com oferta aberta,1,1,"{'timestamp_coleta': '2025-07-27T20:25:00.051901', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46172,Manejo clínico da COVID-19 na Atenção Especializada,15,1,UFMG,Universidade Federal de Minas Gerais,Ensino a Distância,Extensão,Atualização,https://ppuview.unasus.gov.br/arouca_imagens/46172_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:25:00.051909', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46171,Manejo Clínico da COVID-19 na Atenção Primária à Saúde,18,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/46171_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:25:00.051918', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45515,Manejo Clínico de Chikungunya,30,4511621,FIOCRUZ - MS,Fundação Oswaldo Cruz - Mato Grosso do Sul,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/45515_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:25:00.051926', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44383,Manejo Clínico de Chikungunya,30,11,UFMS,Universidade Federal do Mato Grosso do Sul,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/44383_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:25:00.051935', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44543,Manejo Clínico de Pacientes com DRC - Módulo Básico,30,12,UFMA,Universidade Federal do Maranhão,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/44543_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:25:01.241214', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44544,Manejo Clínico do Paciente com DRC - Módulo Avançado,30,12,UFMA,Universidade Federal do Maranhão,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/44544_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:25:01.241229', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45293,Manejo da Coinfecção Tuberculose-HIV,60,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/45293_180.jpg,com oferta aberta,1,1,"{'timestamp_coleta': '2025-07-27T20:25:01.241234', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44761,Manejo da Coinfecção Tuberculose-HIV,60,4510421,FIOCRUZ - SE/UNA-SUS,Secretaria Executiva da Universidade Aberta do Sistema Único de Saúde,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/44761_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:25:01.241238', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44384,Manejo da Coinfecção Tuberculose-HIV (TB-HIV),45,4510421,FIOCRUZ - SE/UNA-SUS,Secretaria Executiva da Universidade Aberta do Sistema Único de Saúde,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/44384_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:25:01.241242', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46326,Manejo da Tuberculose na Atenção Primária à Saúde para População com HIV,9,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/46326_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:25:01.241246', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46324,Manejo da Tuberculose na Atenção Primária à Saúde para População em Situação de Rua,9,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/46324_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:25:01.241250', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46325,Manejo da Tuberculose na Atenção Primária à Saúde para População Geral,10,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/46325_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:25:01.241254', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46327,Manejo da Tuberculose na Atenção Primária à Saúde para População Indígena,9,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/46327_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:25:01.241257', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46323,Manejo da Tuberculose na Atenção Primária à Saúde para População Privada de Liberdade,8,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/46323_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:25:01.241261', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45805,Manejo do Sarampo nos Serviços de Saúde,60,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/45805_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:25:01.241265', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45763,Medicamentos na Atenção Primária no SUS,60,13,UNIFESP,Universidade Federal de São Paulo,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/45763_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:25:01.241268', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46630,Medicina Rural,45,1,UFMG,Universidade Federal de Minas Gerais,Ensino a Distância,Extensão,Atualização,https://ppuview.unasus.gov.br/arouca_imagens/46630_180.jpg,com oferta aberta,1,1,"{'timestamp_coleta': '2025-07-27T20:25:01.241272', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46163,Medidas de proteção no manejo da COVID-19 na Atenção Especializada,15,5,UFSC,Universidade Federal de Santa Catarina,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/46163_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:25:01.241276', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46161,Medidas de proteção no manejo da COVID-19 na Atenção Primária à Saúde,10,13,UNIFESP,Universidade Federal de São Paulo,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/46161_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:25:01.241279', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46671,Método Clínico Centrado na Pessoa,15,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/46671_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:25:01.241283', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44623,Microcefalia e infecção por vírus Zika: abordagem para a estimulação precoce na atenção domiciliar,30,5,UFSC,Universidade Federal de Santa Catarina,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/44623_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:25:01.241287', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46761,Monitoramento do Processo de Ensino e Aprendizagem,10,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/46761_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:25:01.241292', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44574,Monitoramento e Avaliação das Ações em Saúde,45,12,UFMA,Universidade Federal do Maranhão,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/44574_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:25:01.241296', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44921,Monitoramento e Avaliação de Serviço de Atenção Domiciliar - AD20,45,1,UFMG,Universidade Federal de Minas Gerais,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/44921_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:25:01.241300', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46888,Monitoramento e Avaliação em Promoção da Saúde,30,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/46888_180.jpg,com oferta aberta,1,1,"{'timestamp_coleta': '2025-07-27T20:25:01.241303', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46833,Monkeypox: uma abordagem geral para profissionais de saúde,45,4511621,FIOCRUZ - MS,Fundação Oswaldo Cruz - Mato Grosso do Sul,Ensino a Distância,Extensão,Atualização,https://ppuview.unasus.gov.br/arouca_imagens/46833_180.jpg,com oferta aberta,1,1,"{'timestamp_coleta': '2025-07-27T20:25:02.456794', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45392,Morbimortalidade por causas externas da saúde do homem,30,5,UFSC,Universidade Federal de Santa Catarina,Ensino a Distância,Extensão,Atualização,https://ppuview.unasus.gov.br/arouca_imagens/45392_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:25:02.456819', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47026,Morbimortalidade por causas externas na saúde do homem (2024),30,5,UFSC,Universidade Federal de Santa Catarina,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/47026_180.jpg,com oferta aberta,1,1,"{'timestamp_coleta': '2025-07-27T20:25:02.456826', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46638,Mudanças no Financiamento do SUS,45,12,UFMA,Universidade Federal do Maranhão,Ensino a Distância,Extensão,Atualização,https://ppuview.unasus.gov.br/arouca_imagens/46638_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:25:02.456833', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46121,Objetivos de Aprendizagem,15,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/46121_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:25:02.456840', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44645,Odontologia para Pacientes com Comprometimento Sistêmico,45,12,UFMA,Universidade Federal do Maranhão,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/44645_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:25:02.456845', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
